Station ID,Station Marketing Name,Company Name,Mailing address,Mailing address postal code,Phone,Street Address,Street address postal code,Municipality,County,Country,Fax,Bankgiro,Postgiro,Org. number,Branch ID,MSI number,Has real estate,Report / KPI Attendant,Customer number,Customer number logistic,EAN code,Retailer ID,Equipment ID,Customer no. Wholesaler,Uffe owner number,Direct category shipment,Ownership/OperationType,Previous owner/Operation,Date of change,Station type,Status,Unit,Category,Price profile,Cluster,In Operation from,In operation to,Engineer district,Sales zone,Always Open,Working Days,Saturdays,Sundays,X-Coord,Y-Coord,Services,Fuels,Display Name,Country Code
10235,STATOIL FRUENS BØGE,Statoil A/S,Postboks 120,0900 København C,66173556,"Fåborgvej 122, Fruens Bøge",5250 Odense SV,Odense Kommune,Region Syddanmark,Denmark,65927553,,,28142412,,840119,N,No / Yes,1003269150,9361395000,5790001326845,,,307110,,Medium,CO/CO,CO/CO,04-01-1994,Service Station,Active,Retail Station,Total Store,,Urban Suburb,,,Anker Olesen,DK Vest,,06.00-24.00,07.00-24.00,07.00-24.00,10.357140297185,55.367853689636,"Car wash, Lounge, Wifi, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Fruens Bøge,DK
10237,STATOIL BULLERUP,v/Ole Dam Hansen,Kertemindevej 315,5320 Agedrup,66109426,"Kertemindevej 315, Bullerup",5320 Agedrup,Odense Kommune,Region Syddanmark,Denmark,66109485,,,13693137,,840125,Y,Yes / Yes,1003269153,9361478000,5790001326852,,,307114,,Medium,CO/DO,CO/DO,01-01-1996,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Anker Olesen,DK Vest,,06.00-21.00,07.00-21.00,07.00-21.00,10.475534887188,55.431440334756,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Bullerup,DK
10238,STATOIL NR. LYNDELSE,Statoil A/S,Postboks 120,0900 København C,65901403,"Albanivej 20, Nr. Lyndelse",5792 Årslev,Faaborg-Midtfyn Kommune,Region Syddanmark,Denmark,65902805,,,28142412,,840131,N,No / Yes,1003269156,9361635000,5790001326869,,,307123,,Medium,CO/CO,CO/CO,01-03-1995,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Anker Olesen,DK Vest,,06.00-23.00,07.00-23.00,07.00-23.00,10.395108439980,55.304936246932,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Nr. Lyndelse,DK
10243,1-2-3 VIRKLUND,,Frederiksberggade 30,8600 Silkeborg,80200123,"Mørksøvej 21B, Virklund",8600 Silkeborg,Silkeborg Kommune,Region Midtjylland,Denmark,,,,28142412,,,N,No / No,1003269159,,5790001326876,,,,,,CO/CO,CO/DO,,Automat,Active,Retail Station,1-2-3,,,,,Anker Olesen,DK JET,00.00-24.00,,,,9.560411,56.138618,Routex Atlas,"Blyfri 92, Blyfri 95,  ",Statoil 1-2-3 Virklund,DK
10245,INGO HASLE,.,Lyngvej 11,8240 Risskov,8020 8088,"Viborgvej 119, Hasle",8210 Århus V,Århus Kommune,Region Midtjylland,Denmark,,,,28142412,,,N,No / No,1003269162,9362724000,5790001326883,,,,,,CO/CO,CO/DO,24-06-2004,Accepterer Statoil-kort,Active,Retail Station,INGO,,,,,Hans Willy Due,DK JET,00.00-24.00,,,,10.168532862612,56.164947358920,Routex Atlas,"Blyfri 92, Blyfri 95,  ",INGO Hasle,DK
10246,"STATOIL KOCHSGADE, ODENSE",v/Jens Bruun Larsen,Kochsgade 94,5000 Odense C,66134419,Kochsgade 94,5000 Odense C,Odense Kommune,Region Syddanmark,Denmark,66118972,,,19147177,,840263,N,No / No,1003269165,9364563000,5790001326890,,,712647,,Small,DO/DO,DO/DO,,Service Station,Active,Retail Station,Statoil Servicenter,,Small City,,,Anker Olesen,DK Vest,,07.00-21.00,07.00-22.00,08.00-21.00,10.403769793857,55.407741131017,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel","Statoil Kochsgade, Odense",DK
10248,STATOIL HEDENSTED,Statoil A/S,Postboks 120,0900 København C,75891398,Hovedvejen 32,8722 Hedensted,Hedensted Kommune,Region Midtjylland,Denmark,76740779,,,28142412,,840215,N,No / Yes,1003269168,9363136000,5790001326906,,,307196,,Medium,CO/CO,CO/CO,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Anker Olesen,DK Vest,,05.00-23.00,07.00-23.00,07.00-23.00,9.7141358724231,55.777811958120,"Car wash, Routex Atlas, TruckDiesel Network, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Hedensted,DK
10250,STATOIL 1-2-3 NONNEBO,v/Jørgen Kirchhoff,"Odensevej 62, Nonnebo",5550 Langeskov,80200123,"Odensevej 62, Nonnebo",5550 Langeskov,Kerteminde Kommune,Region Syddanmark,Denmark,,,,55866015,,,N,No / No,1003269174,9361551000,5790001326920,,,800598,,Not entered,DO/DO,DO/DO,01-11-2012,Automat,Active,Retail Station,1-2-3,,,,,Anker Olesen,DK Vest,00.00-24.00,,,,10.561178466538,55.372467118939,Routex Atlas,"Blyfri 92, Blyfri 95,  ",Statoil 1-2-3 Nonnebo,DK
10252,STATOIL NAKSKOV,Tina Wulff,Rødbyvej 143,4900 Nakskov,54920095,Rødbyvej 143,4900 Nakskov,Lolland Kommune,Region Sjælland,Denmark,54920295,,,20727586,,840115,N,No / No,1003380226,9365107000,5790001416645,,,307104,,Small,CO/DO,CO/CO,31-01-2007,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,06.00-21.30,07.30-22.00,07.30-21.30,11.151942779293,54.823925738713,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel",Statoil Nakskov,DK
10254,STATOIL HJALLESE,Statoil A/S,Postboks 120,0900 København C,66130901,"Svendborgvej 1, Hjallese",5260 Odense S,Odense Kommune,Region Syddanmark,Denmark,63123924,,,28142412,,840121,N,No / Yes,1003269180,9363979000,5790001326944,,,307111,,Small,CO/CO,CO/CO,21-06-2004,Service Station,Active,Retail Station,Total Store,,Urban Suburb,,,Anker Olesen,DK Vest,,06.00-22.00,07.30-22.00,07.30-22.00,10.391624401957,55.361784143305,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Hjallese,DK
10255,"1-2-3 SUNDBY, NYK. F.",Stilling I/S,Sundby Allé 8,4800 Nykøbing F.,80200123,"Sundby Alle 8, Sundby L.",4800 Nykøbing F.,Guldborgsund Kommune,Region Sjælland,Denmark,,,,28142412,,,N,No / No,1003269183,9361262000,5790001326951,,,,,,CO/CO,CO/DO,30-09-2004,Automat,Active,Retail Station,1-2-3,,,,,Per Buchholz,DK JET,00.00-24.00,,,,11.854523625824,54.768135562946,Routex Atlas,"Blyfri 92, Blyfri 95,  ","Statoil 1-2-3 Sundby, Nyk.f.",DK
10257,STATOIL MARIBO,Statoil A/S,Postboks 120,0900 København C,54783390,Vesterbrogade 45,4930 Maribo,Lolland Kommune,Region Sjælland,Denmark,54759710,,,28142412,,840116,N,No / Yes,1003269186,9361312000,5790001326968,,,307105,,Medium,CO/CO,CO/CO,01-10-1996,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,06.30-22.00,07.00-22.00,07.00-22.00,11.488558787134,54.775333762904,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel",Statoil Maribo,DK
10260,STATOIL ØSTER KIPPINGE,v/Søren Eigil Kjæp Hansen,Storstrømsvej 91,4840 Nørre Alslev,54432072,"Storstrømsvej 91, Ø. Kippinge",4840 Nørre Alslev,Guldborgsund Kommune,Region Sjælland,Denmark,54432077,,,29097275,,840113,N,No / No,1003269189,9365073000,5790001326975,,,307103,,Small,DO/DO,DO/DO,01-08-1993,Service Station,Active,Retail Station,Total Store,,Countryside,,,Per Buchholz,DK Øst,,06.00-21.00,07.00-21.00,07.00-21.00,11.804515850176,54.901943924778,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel",Statoil Øster Kippinge,DK
10264,"STATOIL SUNDVEJ, HORSENS",Statoil A/S,Sundvej 92,8700 Horsens,75627909,Sundvej 92,8700 Horsens,Horsens Kommune,Region Midtjylland,Denmark,75602871,,,28142412,,840018,N,Yes / Yes,1003628974,9363094000,5790001417109,,,307195,,Small,CO/CO,CO/DO,31-05-2007,Service Station,Active,Retail Station,Statoil Servicenter,,Urban Main Road,,,Anker Olesen,DK Vest,,06.00-22.00,07.00-22.00,07.00-22.00,9.8888526183222,55.868204650160,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel","Statoil Sundvej, Horsens",DK
10265,"STATOIL BÅRSE RUNDDEL, PRÆSTØ",Statoil A/S,Postboks 120,0900 København C,55990004,"Næstvedvej 32, Bårse Runddel",4720 Præstø,Vordingborg Kommune,Region Sjælland,Denmark,55980039,,,28142412,,840108,Y,No / Yes,1003269198,9364324000,5790001327002,,,307097,,Medium,CO/CO,CO/CO,10-02-2001,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,05.00-22.00,07.00-22.00,07.00-22.00,11.968940771482,55.121313673503,"Car wash, Routex Atlas, Shower, Truck parking, Simply Great Coffee","miles 92, miles 95, miles Diesel","Statoil Bårse Runddel, Præstø",DK
10266,STATOIL STEGE,Statoil A/S,Postboks 120,0900 København C,55811147,Katedralvej 61,4780 Stege,Vordingborg Kommune,Region Sjælland,Denmark,55814320,,,28142412,,840110,N,No / Yes,1003269201,9361247000,5790001327019,,,307101,,Small,CO/CO,CO/CO,05-11-2003,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,06.30-21.00,07.30-21.00,07.30-21.00,12.284048740272,54.991723665129,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Stege,DK
10269,STATOIL FAKSE LADEPLADS,v/PE Kaasing I/S,Hovedgaden 33,4654 Fakse Ladeplads,56716040,Hovedgaden 33,4654 Fakse Ladeplads,Faxe Kommune,Region Sjælland,Denmark,56717742,,,18774038,,840103,Y,No / Yes,1393882,9361114000,5790001869205,,,307235,,Small,CO/DO,CO/DO,01-10-1995,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,06.00-22.00,07.00-22.00,07.00-22.00,12.167989890019,55.218282182945,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Fakse Ladeplads,DK
10270,STATOIL HØRNING,Statoil A/S,Postboks 120,0900 København C,87499055,Århusvej 13,8362 Hørning,Skanderborg Kommune,Region Midtjylland,Denmark,87499044,,,28142412,,840198,N,No / Yes,1003269207,9362831000,5790001327033,,,307180,,Medium,CO/CO,CO/CO,01-05-1998,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Anker Olesen,DK Vest,,06.00-22.00,07.30-22.00,07.30-22.00,10.040096374340,56.086322005781,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Hørning,DK
10271,"STATOIL KARREBÆKV., NÆSTVED",Statoil A/S,Postboks 120,0900 København C,55724130,Karrebækvej 26,4700 Næstved,Næstved Kommune,Region Sjælland,Denmark,55727140,,,28142412,,840107,N,No / Yes,1003269210,9361171000,5790001327040,,,307095,,Small,CO/CO,CO/CO,18-01-1999,Service Station,Active,Retail Station,Statoil Servicenter,,Urban Suburb,,,Per Buchholz,DK Øst,,06.00-22.00,07.00-22.00,07.00-22.00,11.748068249171,55.227890395646,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel","Statoil Karrebækv., Næstved",DK
10276,STATOIL LAVPRIS BORUP,Tom Petersen,Postboks 120,0900 København C,80200123,Bækgårdsvej 33,4140 Borup,Køge Kommune,Region Sjælland,Denmark,,,,28142412,,840087,N,No / Yes,1005787052,9360850000,5790001869168,,,07076,,Small,CO/CO,CO/CO,30-04-1997,Automat,Active,Retail Station,Statoil Lavpris Automat,,Small Neighbourhood,,,Per Buchholz,DK JET,00.00-24.00,,,,11.975167108177,55.491700486838,Routex Atlas,"Blyfri 92, Blyfri 95,  ",Statoil Lavpris Borup,DK
10279,STATOIL HERFØLGE,v/Roger Pedersen,Vordingborgvej 111,4681 Herfølge,56274305,Vordingborgvej 111,4681 Herfølge,Køge Kommune,Region Sjælland,Denmark,56274605,,,31332842,,840104,N,No / No,1004247293,,5790001417307,,,712104,,Small,DO/DO,DO/DO,01-04-2008,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,05.00-21.00,08.00-21.00,08.00-21.00,12.147010322193,55.422133448069,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel",Statoil Herfølge,DK
10280,STATOIL HÅRLEV,Statoil A/S,Postboks 120,0900 København C,56286030,Faksevej 1A,4652 Hårlev,Stevns Kommune,Region Sjælland,Denmark,56287505,,,28142412,,840102,Y,No / Yes,1003269219,9361106000,5790001327064,,,307092,,Medium,CO/CO,CO/CO,01-08-1997,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,04.30-22.00,06.30-22.00,06.30-22.00,12.239953146426,55.345873711519,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Hårlev,DK
10282,"STATOIL NÆSTVEDVEJ, SORØ",v/Svend Jessen,Næstvedvej 4,4180 Sorø,57831278,"Næstvedvej 4, Frederiksberg",4180 Sorø,Sorø Kommune,Region Sjælland,Denmark,57831272,,,28617410,,840089,N,No / No,1004617809,9360892000,5790001721459,,,307077,,Small,DO/DO,DO/DO,01-04-2009,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,06.00-22.00,07.00-22.00,07.00-22.00,11.568398977112,55.416940775247,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel","Statoil Næstvedvej, Sorø",DK
10284,1-2-3 STORE MERLØSE,,Hjortholmvej 33,4340 Tølløse,80200123,Ringstedvej 9,4370 Store Merløse,Holbæk Kommune,Region Sjælland,Denmark,,,,28142412,,,Y,No / No,1003269225,9360975000,5790001327088,,,,,,CO/CO,DO/DO,15-04-2004,Automat,Active,Retail Station,1-2-3,,,,,Per Buchholz,DK JET,00.00-24.00,,,,11.710521506195,55.541012780558,Routex Atlas,"Blyfri 92, Blyfri 95,  ",Statoil 1-2-3 Store Merløse,DK
10287,1-2-3 VIPPERØD,,Nyvej 11,4300 Holbæk,80200123,Roskildevej 268B,4390 Vipperød,Holbæk Kommune,Region Sjælland,Denmark,,,,28142412,,,Y,No / No,1003269228,9364159000,5790001327095,,,,,,CO/CO,CO/DO,19-02-2004,Automat,Active,Retail Station,1-2-3,,,,,Per Buchholz,DK JET,00.00-24.00,,,,11.740470940001,55.673561302424,Routex Atlas,"Blyfri 92, Blyfri 95,  ",Statoil 1-2-3 Vipperød,DK
10289,STATOIL HERRESTRUP,v/Finn Larsen,Nykøbingvej 194,4571 Grevinge,59658420,"Nykøbingvej 194, Herrestrup",4571 Grevinge,Odsherred Kommune,Region Sjælland,Denmark,59660320,,,29094632,,840098,N,No / No,1003269231,9365081000,5790001327101,,,712834,,Small,DO/DO,DO/DO,,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,05.00-20.00,07.00-20.00,07.00-20.00,11.598298428194,55.803810637412,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel",Statoil Herrestrup,DK
10290,STATOIL NYKØBING SJÆLLAND,v/Finn Larsen,,,59931315,Rørvigvej 3,4500 Nykøbing Sj.,Odsherred Kommune,Region Sjælland,Denmark,59931310,,,33472145,,,N,No / No,1005540868,,5790001869083,,,,,,DO/DO,Not entered/Not entered,17-04-2012,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,06.00-22.00,07.00-22.00,07.00-22.00,11.670550,55.926381,Simply Great Coffee,"miles 92, miles 95, miles Diesel",Statoil Nykøbing Sjælland,DK
10291,"STATOIL BUEN, KOLDING",v/Anders Riisberg,Buen 13,6000 Kolding,75528042,Buen 13,6000 Kolding,Kolding Kommune,Region Syddanmark,Denmark,75508428,,,10527406,,840133,N,No / Yes,1003405674,9361684000,5790001416980,,,307127,,Medium,CO/DO,CO/CO,30-03-2007,Service Station,Active,Retail Station,Statoil Servicenter,,Urban Suburb,,,Anker Olesen,DK Vest,,06.00-24.00,07.00-24.00,07.00-24.00,9.4810100848658,55.487855379008,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel","Statoil Buen, Kolding",DK
10292,STATOIL MØRKØV,v/Carl J Sørensen,Holbækvej 239,4440 Mørkøv,59275356,Holbækvej 239,4440 Mørkøv,Holbæk Kommune,Region Sjælland,Denmark,59275356,,,51210719,,840094,N,No / No,1003269237,9361015000,5790001327118,,,7126147,,Not entered,DO/DO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,07.00-20.00,07.30-20.00,07.30-20.00,11.502951906452,55.650798782185,"Car wash, Routex Atlas, TruckDiesel Network, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Mørkøv,DK
10295,STATOIL ASNÆS,Statoil A/S,Postboks 120,0900 København C,59650880,Centervejen 1,4550 Asnæs,Odsherred Kommune,Region Sjælland,Denmark,59650976,,,28142412,,840097,N,No / Yes,1003269240,9361049000,5790001327125,,,307086,,Small,CO/CO,CO/CO,31-08-1998,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,07.00-22.00,07.00-22.00,07.00-22.00,11.499516202136,55.813002300179,"Car wash, Made to Go fast food, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel",Statoil Asnæs,DK
10296,STATOIL JYLLINGE,Statoil A/S,Postboks 120,0900 København C,46789035,Rådalsvej 81,4040 Jyllinge,Roskilde Kommune,Region Sjælland,Denmark,46789136,,,28142412,,840083,N,No / Yes,1003269243,9360819000,5790001327132,,,307072,,Small,CO/CO,CO/CO,01-04-1996,Service Station,Active,Retail Station,Statoil Servicenter,,Countryside,,,Per Buchholz,DK Øst,,06.30-22.00,07.00-22.00,07.00-22.00,12.111481669840,55.760259617670,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Jyllinge,DK
10299,"STATOIL VEJLEVEJ, KOLDING",v/Anders Riisberg,Vejlevej 137,6000 Kolding,75522445,Vejlevej 137,6000 Kolding,Kolding Kommune,Region Syddanmark,Denmark,75538488,,,10527406,,840134,Y,Yes / Yes,1003269246,9361692000,5790001326319,,,307128,,Medium,CO/DO,CO/DO,01-01-1995,Service Station,Active,Retail Station,Statoil Servicenter,,Urban Suburb,,,Anker Olesen,DK Vest,,06.00-24.00,07.00-24.00,07.00-24.00,9.4571408039074,55.505234576835,"Car wash, Routex Atlas, TruckDiesel Network, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel","Statoil Vejlevej, Kolding",DK
10302,STATOIL 1-2-3 HVALSØ,v/Statoil IS,Gl. Ringstedvej 1,4330 Hvalsø,80200123,Gl. Ringstedvej 1,4330 Hvalsø,Lejre Kommune,Region Sjælland,Denmark,,,,26513189,,840093,N,Yes / Yes,1003269249,9360967000,5790001327149,,,712824,,Not entered,DO/DO,DO/DO,24-11-2012,Automat,Active,Retail Station,Statoil Lavpris Automat,,,,,Per Buchholz,DK Øst,00.00-24.00,,,,11.862226803975,55.589273761318,Routex Atlas,"Blyfri 92, Blyfri 95,  ",Statoil 1-2-3 Hvalsø,DK
10303,"STATOIL EJBY, KR. HYLLINGE",v/Jesper Ravnholdt Frisenholm,Elverdamsvej 232,4070 Kirke Hyllinge,46405006,"Elverdamsvej 232, Ejby",4070 Kirke Hyllinge,Lejre Kommune,Region Sjælland,Denmark,46432367,,,27538959,,840085,N,No / No,1003269252,9360835000,5790001327156,,,307074,,Small,DO/DO,DO/DO,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Per Buchholz,DK Øst,,05.30-22.00,07.00-22.00,07.00-22.00,11.855998798296,55.688657633742,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel","Statoil Ejby, Kr. Hyllinge",DK
10304,STATOIL SLANGERUP,Statoil A/S,Postboks 120,0900 København C,47334237,Kongensgade 51-53,3550 Slangerup,Frederikssund Kommune,Region Hovedstaden,Denmark,47334281,,,28142412,,840013,Y,No / Yes,1003269255,9360710000,5790001327163,,,307066,,Small,CO/CO,CO/CO,07-10-1996,Service Station,Active,Retail Station,Total Store,,Countryside,,,Per Buchholz,DK Øst,,06.00-22.00,07.00-22.00,07.00-22.00,12.172581527456,55.850873217702,"Car wash, Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Slangerup,DK
10306,STATOIL SKIBBY,Statoil A/S,Postboks 120,0900 København C,47528617,Hovedgaden 1,4050 Skibby,Frederikssund Kommune,Region Hovedstaden,Denmark,,,,28142412,,840084,Y,No / Yes,1003269258,9364217000,5790001327187,,,307073,,Medium,CO/CO,CO/CO,25-10-2000,Service Station,Active,Retail Station,Total Store,,Countryside,,,Per Buchholz,DK Øst,,06.00-22.00,07.00-22.00,07.00-22.00,11.959121405997,55.754354044284,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Skibby,DK
10308,STATOIL KREGME,Statoil A/S,Postboks 120,0900 København C,47722131,"Hillerødvej 103A, Kregme",3300 Frederiksværk,Halsnæs Kommune,Region Hovedstaden,Denmark,47771023,,,28142412,,840071,Y,No / Yes,1003269261,9360629000,5790001327194,,,307059,,Medium,CO/CO,CO/CO,01-02-1999,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Per Buchholz,DK Øst,00.00-24.00,,,,12.047711402728,55.947016629582,"Car wash, Lounge, Wifi, Routex Atlas, Trailer rental, TruckDiesel Network, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Kregme,DK
10311,STATOIL VEJBY,Statoil A/S,Postboks 120,0900 København C,48705000,Rågelejevej 1,3210 Vejby,Gribskov Kommune,Region Hovedstaden,Denmark,48705266,,,28142412,,840014,Y,No / Yes,1003269264,9360595000,5790001327200,,,307056,,Small,CO/CO,CO/CO,01-01-1999,Service Station,Active,Retail Station,Total Store,,Countryside,,,Per Buchholz,DK Øst,,06.00-22.00,07.00-22.00,07.00-22.00,12.139882362943,56.066789027490,"Routex Atlas, Trailer rental, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Vejby,DK
10317,STATOIL VÆRLØSE,Værløse Auto Service IS,Kirke Værløsevej 10,3500 Værløse,44480332,Kirke Værløsevej 10,3500 Værløse,Furesø Kommune,Region Hovedstaden,Denmark,44482328,,,34002991,,840178,N,No / No,1003269267,9360694000,5790001327217,,,,,,DO/DO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,Urban Suburb,,,Per Buchholz,DK Øst,,07.00-19.00,08.00-14.00,,12.367526510280,55.782237153914,"Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel",Statoil Værløse,DK
10318,"STATOIL NORDHØJ, KØGE",Statoil A/S,Postboks 120,0900 København C,56637008,Nordhøj 4,4600 Køge,Køge Kommune,Region Sjælland,Denmark,56637098,,,28142412,,840261,Y,No / Yes,1003269270,9364407000,5790001327224,,,307088,,Medium,CO/CO,CO/CO,,Service Station,Active,Retail Station,Statoil Servicenter,,Highway,,,Per Buchholz,DK Øst,00.00-24.00,,,,12.162229506140,55.488437827786,"Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel, milesPLUS Diesel",Statoil Nordhøj Køge,DK
10320,STATOIL NÆSBY,Statoil A/S,Postboks 120,0900 København C,66180183,"Bogensevej 102, Næsby",5270 Odense N,Odense Kommune,Region Syddanmark,Denmark,66182769,,,28142412,,840123,N,No / Yes,1003269273,9361437000,5790001327231,,,307112,,Small,CO/CO,CO/CO,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Anker Olesen,DK Vest,,06.00-22.00,07.30-22.00,07.30-22.00,10.346726557484,55.422624078147,"Car wash, Routex Atlas, Simply Great Coffee","miles 92, miles 95, miles Diesel",Statoil Næsby,DK
